4644	75
-3	-2	
raw
Accepted	Cluster	Timestamp	Height	Width	Slope	SlopeD	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
1	-2	3034920	1016.000000	13.000000	78.153846	23.572129	-143.282037	-157.282037	-172.282037	-181.282037	-170.282037	-160.282037	-149.282037	-143.282037	-141.282037	-160.282037	-203.282037	-264.282037	-346.282037	-431.282037	-510.282037	-571.282037	-602.282037	-596.282037	-550.282037	-460.282037	-349.282037	-223.282037	-83.282037	48.717963	170.717963	268.717963	336.717963	388.717963	411.717963	413.717963	400.717963	370.717963	324.717963	298.717963	255.717963	223.717963	196.717963	174.717963	180.717963	144.717963	131.717963	122.717963	117.717963	112.717963	88.717963	87.717963	83.717963	74.717963	68.717963	61.717963	52.717963	40.717963	17.717963	10.717963	5.717963	-28.282037	-49.282037	-55.282037	-64.282037	-72.282037	-87.282037	-91.282037	-87.282037	-87.282037	-80.282037	-75.282037	-64.282037	-53.282037	-50.282037	-44.282037	-37.282037	-34.282037	-37.282037	-57.282037	-51.282037
1	-2	3034977	854.000000	13.000000	65.692308	20.832264	-1.282037	-0.282037	0.717963	4.717963	11.717963	-4.282037	-19.282037	-49.282037	-89.282037	-149.282037	-236.282037	-310.282037	-395.282037	-468.282037	-512.282037	-536.282037	-516.282037	-467.282037	-385.282037	-280.282037	-168.282037	-56.282037	50.717963	144.717963	216.717963	270.717963	299.717963	315.717963	317.717963	304.717963	285.717963	255.717963	225.717963	200.717963	165.717963	141.717963	122.717963	107.717963	109.717963	98.717963	109.717963	119.717963	122.717963	131.717963	135.717963	140.717963	132.717963	126.717963	120.717963	114.717963	96.717963	85.717963	92.717963	89.717963	89.717963	79.717963	73.717963	73.717963	58.717963	44.717963	26.717963	8.717963	1.717963	-20.282037	-38.282037	-55.282037	-71.282037	-74.282037	-80.282037	-88.282037	-84.282037	-77.282037	-66.282037	-57.282037	-56.282037
1	-2	3034998	1052.000000	15.000000	70.133333	19.602035	-39.282037	-33.282037	-29.282037	-32.282037	-38.282037	-55.282037	-80.282037	-125.282037	-191.282037	-285.282037	-389.282037	-477.282037	-568.282037	-639.282037	-682.282037	-679.282037	-634.282037	-568.282037	-479.282037	-365.282037	-239.282037	-112.282037	5.717963	105.717963	196.717963	265.717963	318.717963	360.717963	365.717963	369.717963	368.717963	361.717963	347.717963	316.717963	311.717963	307.717963	295.717963	280.717963	268.717963	249.717963	243.717963	223.717963	197.717963	179.717963	157.717963	156.717963	142.717963	121.717963	110.717963	109.717963	105.717963	94.717963	85.717963	80.717963	76.717963	67.717963	61.717963	44.717963	29.717963	24.717963	8.717963	-3.282037	-21.282037	-32.282037	-31.282037	-35.282037	-43.282037	-40.282037	-31.282037	-24.282037	-15.282037	-20.282037	-19.282037	-25.282037	-38.282037
1	-2	3035019	1048.000000	12.000000	87.333333	19.798040	-117.282037	-109.282037	-96.282037	-82.282037	-75.282037	-62.282037	-50.282037	-52.282037	-62.282037	-90.282037	-130.282037	-183.282037	-257.282037	-349.282037	-433.282037	-507.282037	-547.282037	-556.282037	-546.282037	-481.282037	-384.282037	-257.282037	-122.282037	-6.282037	145.717963	266.717963	360.717963	425.717963	460.717963	491.717963	481.717963	462.717963	432.717963	392.717963	352.717963	318.717963	283.717963	248.717963	219.717963	199.717963	194.717963	180.717963	163.717963	159.717963	156.717963	155.717963	147.717963	134.717963	134.717963	135.717963	134.717963	129.717963	124.717963	133.717963	141.717963	143.717963	148.717963	141.717963	136.717963	104.717963	51.717963	-18.282037	-88.282037	-160.282037	-232.282037	-266.282037	-295.282037	-294.282037	-270.282037	-225.282037	-158.282037	-120.282037	-62.282037	-8.282037	30.717963
1	-2	3035038	1077.000000	14.000000	76.928571	20.036645	-74.282037	-67.282037	-46.282037	-29.282037	-19.282037	-29.282037	-37.282037	-60.282037	-103.282037	-171.282037	-256.282037	-370.282037	-454.282037	-519.282037	-592.282037	-638.282037	-635.282037	-580.282037	-504.282037	-414.282037	-307.282037	-181.282037	-52.282037	72.717963	183.717963	264.717963	337.717963	393.717963	427.717963	438.717963	426.717963	414.717963	396.717963	364.717963	330.717963	298.717963	272.717963	252.717963	222.717963	196.717963	178.717963	156.717963	139.717963	117.717963	94.717963	80.717963	63.717963	72.717963	70.717963	74.717963	85.717963	94.717963	100.717963	102.717963	92.717963	81.717963	68.717963	44.717963	25.717963	-11.282037	-32.282037	-44.282037	-61.282037	-74.282037	-82.282037	-76.282037	-70.282037	-69.282037	-72.282037	-69.282037	-76.282037	-91.282037	-108.282037	-136.282037	-157.282037
1	-2	3035068	1283.000000	13.000000	98.692308	22.514379	-34.282037	-41.282037	-50.282037	-39.282037	-31.282037	-40.282037	-40.282037	-66.282037	-94.282037	-136.282037	-210.282037	-292.282037	-383.282037	-478.282037	-555.282037	-632.282037	-688.282037	-693.282037	-667.282037	-596.282037	-496.282037	-369.282037	-202.282037	-42.282037	121.717963	268.717963	382.717963	486.717963	548.717963	585.717963	589.717963	564.717963	526.717963	486.717963	424.717963	371.717963	325.717963	285.717963	264.717963	235.717963	221.717963	208.717963	194.717963	184.717963	162.717963	128.717963	93.717963	59.717963	13.717963	-27.282037	-76.282037	-107.282037	-131.282037	-154.282037	-162.282037	-168.282037	-167.282037	-154.282037	-140.282037	-128.282037	-110.282037	-95.282037	-71.282037	-54.282037	-51.282037	-29.282037	-17.282037	-2.282037	9.717963	4.717963	22.717963	28.717963	34.717963	37.717963	40.717963
1	-2	3035099	1245.000000	14.000000	88.928571	27.251702	-53.282037	-45.282037	-21.282037	-33.282037	-40.282037	-49.282037	-70.282037	-102.282037	-165.282037	-232.282037	-315.282037	-418.282037	-523.282037	-622.282037	-704.282037	-753.282037	-762.282037	-734.282037	-666.282037	-561.282037	-423.282037	-268.282037	-121.282037	20.717963	155.717963	269.717963	361.717963	419.717963	459.717963	481.717963	482.717963	475.717963	446.717963	414.717963	386.717963	363.717963	336.717963	301.717963	288.717963	282.717963	274.717963	257.717963	239.717963	236.717963	217.717963	202.717963	176.717963	152.717963	138.717963	116.717963	114.717963	96.717963	82.717963	79.717963	71.717963	70.717963	52.717963	38.717963	37.717963	28.717963	17.717963	2.717963	-3.282037	-4.282037	-4.282037	-13.282037	-28.282037	-28.282037	-27.282037	-32.282037	-52.282037	-66.282037	-71.282037	-89.282037	-94.282037
1	-2	3035114	577.000000	26.000000	22.192308	1.715350	-307.282037	-293.282037	-274.282037	-247.282037	-216.282037	-183.282037	-144.282037	-113.282037	-83.282037	-64.282037	-25.282037	-0.282037	23.717963	41.717963	63.717963	100.717963	98.717963	124.717963	139.717963	154.717963	173.717963	184.717963	210.717963	224.717963	238.717963	263.717963	269.717963	248.717963	230.717963	222.717963	210.717963	176.717963	137.717963	121.717963	108.717963	101.717963	96.717963	85.717963	81.717963	68.717963	50.717963	36.717963	16.717963	-10.282037	-25.282037	-45.282037	-55.282037	-57.282037	-60.282037	-49.282037	-55.282037	-41.282037	-34.282037	-38.282037	-48.282037	-64.282037	-73.282037	-113.282037	-136.282037	-160.282037	-172.282037	-182.282037	-180.282037	-154.282037	-140.282037	-114.282037	-87.282037	-51.282037	-13.282037	19.717963	52.717963	94.717963	124.717963	143.717963	162.717963
1	-2	3035162	595.000000	27.000000	22.037037	2.136575	-319.282037	-288.282037	-255.282037	-215.282037	-177.282037	-138.282037	-108.282037	-80.282037	-47.282037	-26.282037	-9.282037	10.717963	31.717963	42.717963	56.717963	59.717963	72.717963	87.717963	102.717963	133.717963	152.717963	177.717963	207.717963	234.717963	254.717963	263.717963	272.717963	275.717963	266.717963	249.717963	230.717963	208.717963	191.717963	166.717963	139.717963	121.717963	95.717963	82.717963	66.717963	41.717963	25.717963	0.717963	-10.282037	-31.282037	-59.282037	-78.282037	-89.282037	-102.282037	-108.282037	-113.282037	-112.282037	-98.282037	-89.282037	-76.282037	-78.282037	-73.282037	-66.282037	-69.282037	-85.282037	-100.282037	-104.282037	-107.282037	-110.282037	-116.282037	-102.282037	-87.282037	-69.282037	-52.282037	-41.282037	-25.282037	-8.282037	0.717963	4.717963	2.717963	-2.282037
1	-2	3035162	544.000000	25.000000	21.760000	2.262167	-267.282037	-232.282037	-192.282037	-151.282037	-121.282037	-89.282037	-64.282037	-39.282037	-14.282037	-2.282037	16.717963	30.717963	43.717963	62.717963	64.717963	79.717963	105.717963	123.717963	147.717963	160.717963	195.717963	224.717963	241.717963	256.717963	268.717963	276.717963	265.717963	251.717963	233.717963	214.717963	187.717963	158.717963	146.717963	119.717963	100.717963	83.717963	69.717963	56.717963	30.717963	14.717963	-2.282037	-27.282037	-50.282037	-75.282037	-88.282037	-100.282037	-113.282037	-117.282037	-117.282037	-108.282037	-98.282037	-93.282037	-87.282037	-76.282037	-74.282037	-80.282037	-86.282037	-96.282037	-106.282037	-115.282037	-129.282037	-115.282037	-111.282037	-99.282037	-78.282037	-64.282037	-38.282037	-30.282037	-17.282037	-2.282037	-1.282037	-2.282037	-10.282037	-6.282037	-10.282037
1	-2	3035165	1172.000000	14.000000	83.714286	20.626921	33.717963	41.717963	41.717963	36.717963	25.717963	11.717963	-2.282037	-32.282037	-78.282037	-137.282037	-209.282037	-293.282037	-387.282037	-486.282037	-560.282037	-614.282037	-637.282037	-624.282037	-583.282037	-500.282037	-388.282037	-258.282037	-131.282037	5.717963	144.717963	269.717963	364.717963	422.717963	494.717963	523.717963	534.717963	518.717963	482.717963	460.717963	407.717963	372.717963	331.717963	286.717963	263.717963	239.717963	220.717963	203.717963	180.717963	167.717963	155.717963	134.717963	113.717963	90.717963	69.717963	63.717963	42.717963	21.717963	6.717963	-2.282037	-3.282037	-10.282037	-24.282037	-19.282037	-18.282037	-16.282037	-17.282037	-25.282037	-12.282037	-21.282037	-25.282037	-30.282037	-45.282037	-54.282037	-72.282037	-66.282037	-75.282037	-89.282037	-94.282037	-88.282037	-80.282037
1	-2	3035193	1033.000000	13.000000	79.461538	20.123902	-71.282037	-77.282037	-82.282037	-88.282037	-90.282037	-90.282037	-96.282037	-104.282037	-128.282037	-167.282037	-221.282037	-300.282037	-384.282037	-466.282037	-540.282037	-585.282037	-603.282037	-585.282037	-530.282037	-442.282037	-326.282037	-199.282037	-72.282037	43.717963	167.717963	262.717963	337.717963	375.717963	405.717963	429.717963	401.717963	379.717963	345.717963	311.717963	279.717963	234.717963	207.717963	182.717963	156.717963	143.717963	126.717963	107.717963	100.717963	86.717963	79.717963	67.717963	55.717963	54.717963	49.717963	46.717963	44.717963	38.717963	39.717963	39.717963	35.717963	35.717963	30.717963	30.717963	39.717963	33.717963	31.717963	26.717963	18.717963	14.717963	-7.282037	-6.282037	-10.282037	-13.282037	-13.282037	-14.282037	-5.282037	-20.282037	-23.282037	-25.282037	-29.282037
1	-2	3035215	962.000000	11.000000	87.454545	22.958001	-53.282037	-66.282037	-81.282037	-94.282037	-101.282037	-104.282037	-100.282037	-114.282037	-133.282037	-161.282037	-219.282037	-269.282037	-354.282037	-441.282037	-513.282037	-566.282037	-582.282037	-586.282037	-538.282037	-452.282037	-339.282037	-214.282037	-85.282037	48.717963	164.717963	263.717963	323.717963	362.717963	375.717963	363.717963	346.717963	306.717963	261.717963	225.717963	191.717963	170.717963	147.717963	125.717963	116.717963	109.717963	105.717963	99.717963	85.717963	87.717963	86.717963	83.717963	74.717963	64.717963	64.717963	70.717963	64.717963	54.717963	62.717963	66.717963	76.717963	74.717963	68.717963	75.717963	62.717963	61.717963	47.717963	28.717963	19.717963	0.717963	-1.282037	-18.282037	-39.282037	-49.282037	-55.282037	-63.282037	-76.282037	-87.282037	-90.282037	-90.282037	-97.282037
1	-2	3035268	1002.000000	12.000000	83.500000	19.856596	2.717963	11.717963	15.717963	39.717963	46.717963	58.717963	55.717963	35.717963	11.717963	-41.282037	-106.282037	-191.282037	-293.282037	-386.282037	-474.282037	-531.282037	-556.282037	-559.282037	-515.282037	-434.282037	-333.282037	-207.282037	-82.282037	43.717963	170.717963	265.717963	341.717963	398.717963	426.717963	442.717963	434.717963	394.717963	374.717963	330.717963	295.717963	266.717963	233.717963	227.717963	209.717963	209.717963	216.717963	212.717963	217.717963	223.717963	239.717963	246.717963	242.717963	237.717963	241.717963	228.717963	206.717963	190.717963	155.717963	135.717963	109.717963	70.717963	44.717963	8.717963	-11.282037	-27.282037	-59.282037	-79.282037	-95.282037	-113.282037	-130.282037	-161.282037	-190.282037	-218.282037	-247.282037	-278.282037	-314.282037	-346.282037	-364.282037	-362.282037	-365.282037
1	-2	3035273	583.000000	13.000000	44.846154	11.790188	-84.282037	-80.282037	-83.282037	-78.282037	-77.282037	-86.282037	-76.282037	-90.282037	-110.282037	-136.282037	-187.282037	-224.282037	-261.282037	-288.282037	-309.282037	-301.282037	-269.282037	-218.282037	-160.282037	-103.282037	-11.282037	62.717963	133.717963	184.717963	221.717963	269.717963	266.717963	273.717963	257.717963	231.717963	215.717963	183.717963	155.717963	121.717963	85.717963	64.717963	44.717963	16.717963	-3.282037	-11.282037	-7.282037	-9.282037	-12.282037	-14.282037	-13.282037	-10.282037	-8.282037	-10.282037	-15.282037	-11.282037	-4.282037	-6.282037	-8.282037	-17.282037	-7.282037	-24.282037	-39.282037	-51.282037	-72.282037	-87.282037	-114.282037	-115.282037	-128.282037	-131.282037	-127.282037	-123.282037	-107.282037	-113.282037	-93.282037	-73.282037	-52.282037	-29.282037	-13.282037	16.717963	37.717963
1	-2	3035286	967.000000	13.000000	74.384615	23.662704	17.717963	13.717963	12.717963	15.717963	12.717963	14.717963	8.717963	1.717963	-11.282037	-46.282037	-100.282037	-178.282037	-268.282037	-352.282037	-438.282037	-509.282037	-552.282037	-544.282037	-505.282037	-434.282037	-333.282037	-213.282037	-67.282037	51.717963	168.717963	264.717963	338.717963	387.717963	392.717963	414.717963	394.717963	362.717963	329.717963	285.717963	259.717963	201.717963	156.717963	139.717963	121.717963	101.717963	93.717963	89.717963	95.717963	98.717963	85.717963	84.717963	73.717963	69.717963	67.717963	44.717963	32.717963	25.717963	15.717963	7.717963	-10.282037	-22.282037	-17.282037	-24.282037	-18.282037	-16.282037	-20.282037	-4.282037	-6.282037	-3.282037	-16.282037	-31.282037	-30.282037	-35.282037	-57.282037	-77.282037	-66.282037	-67.282037	-60.282037	-69.282037	-61.282037
1	-2	3035318	1102.000000	13.000000	84.769231	22.025311	-50.282037	-55.282037	-58.282037	-55.282037	-50.282037	-50.282037	-65.282037	-83.282037	-108.282037	-150.282037	-215.282037	-304.282037	-391.282037	-476.282037	-552.282037	-613.282037	-640.282037	-628.282037	-572.282037	-487.282037	-376.282037	-246.282037	-100.282037	33.717963	161.717963	265.717963	347.717963	414.717963	439.717963	461.717963	457.717963	438.717963	418.717963	394.717963	375.717963	334.717963	303.717963	281.717963	259.717963	233.717963	204.717963	197.717963	183.717963	170.717963	153.717963	142.717963	135.717963	119.717963	111.717963	94.717963	82.717963	78.717963	58.717963	50.717963	40.717963	26.717963	20.717963	2.717963	-2.282037	-7.282037	-21.282037	-25.282037	-26.282037	-22.282037	-21.282037	-18.282037	-8.282037	2.717963	5.717963	-5.282037	-6.282037	-27.282037	-48.282037	-85.282037	-125.282037
1	-2	3035369	676.000000	24.000000	28.166667	5.863407	-199.282037	-250.282037	-291.282037	-345.282037	-351.282037	-346.282037	-316.282037	-265.282037	-218.282037	-165.282037	-151.282037	-145.282037	-154.282037	-176.282037	-207.282037	-227.282037	-219.282037	-199.282037	-159.282037	-110.282037	-38.282037	33.717963	104.717963	172.717963	225.717963	266.717963	299.717963	315.717963	324.717963	322.717963	311.717963	308.717963	297.717963	285.717963	278.717963	267.717963	264.717963	262.717963	257.717963	254.717963	254.717963	249.717963	248.717963	244.717963	226.717963	239.717963	232.717963	225.717963	210.717963	195.717963	197.717963	156.717963	136.717963	121.717963	104.717963	91.717963	72.717963	70.717963	66.717963	51.717963	34.717963	19.717963	-6.282037	-27.282037	-55.282037	-84.282037	-106.282037	-128.282037	-142.282037	-148.282037	-156.282037	-156.282037	-149.282037	-143.282037	-131.282037
1	-2	3035376	992.000000	12.000000	82.666667	20.502109	-72.282037	-88.282037	-99.282037	-112.282037	-114.282037	-113.282037	-117.282037	-120.282037	-128.282037	-136.282037	-154.282037	-196.282037	-253.282037	-314.282037	-370.282037	-434.282037	-476.282037	-492.282037	-467.282037	-407.282037	-338.282037	-215.282037	-93.282037	38.717963	162.717963	269.717963	374.717963	426.717963	473.717963	499.717963	498.717963	484.717963	454.717963	433.717963	405.717963	364.717963	318.717963	284.717963	248.717963	216.717963	187.717963	158.717963	147.717963	143.717963	136.717963	127.717963	112.717963	108.717963	104.717963	86.717963	73.717963	58.717963	52.717963	54.717963	45.717963	50.717963	39.717963	42.717963	55.717963	48.717963	36.717963	15.717963	24.717963	19.717963	0.717963	-26.282037	-43.282037	-52.282037	-95.282037	-130.282037	-170.282037	-197.282037	-216.282037	-245.282037	-254.282037
1	-2	3035411	852.000000	13.000000	65.538462	19.855160	66.717963	75.717963	80.717963	90.717963	106.717963	110.717963	113.717963	110.717963	95.717963	68.717963	7.717963	-69.282037	-170.282037	-251.282037	-332.282037	-404.282037	-451.282037	-449.282037	-400.282037	-349.282037	-257.282037	-152.282037	-33.282037	79.717963	170.717963	264.717963	321.717963	364.717963	396.717963	400.717963	398.717963	385.717963	366.717963	340.717963	304.717963	268.717963	234.717963	195.717963	164.717963	138.717963	113.717963	90.717963	68.717963	56.717963	51.717963	41.717963	37.717963	36.717963	38.717963	40.717963	36.717963	39.717963	53.717963	45.717963	62.717963	64.717963	59.717963	54.717963	38.717963	34.717963	0.717963	-20.282037	-43.282037	-66.282037	-98.282037	-128.282037	-143.282037	-165.282037	-172.282037	-180.282037	-179.282037	-172.282037	-165.282037	-145.282037	-132.282037
1	-2	3035446	1251.000000	13.000000	96.230769	24.449297	-10.282037	-18.282037	-26.282037	-27.282037	-23.282037	-14.282037	-24.282037	-40.282037	-61.282037	-99.282037	-160.282037	-250.282037	-348.282037	-447.282037	-543.282037	-617.282037	-663.282037	-665.282037	-632.282037	-554.282037	-447.282037	-312.282037	-164.282037	-19.282037	139.717963	269.717963	377.717963	464.717963	524.717963	569.717963	585.717963	579.717963	566.717963	542.717963	509.717963	476.717963	424.717963	389.717963	351.717963	315.717963	282.717963	244.717963	225.717963	201.717963	172.717963	147.717963	122.717963	90.717963	66.717963	38.717963	19.717963	9.717963	-10.282037	-9.282037	-16.282037	-28.282037	-30.282037	-41.282037	-43.282037	-59.282037	-75.282037	-83.282037	-94.282037	-102.282037	-118.282037	-117.282037	-120.282037	-120.282037	-129.282037	-125.282037	-130.282037	-132.282037	-128.282037	-138.282037	-136.282037
1	-2	3035454	951.000000	13.000000	73.153846	18.558021	-128.282037	-162.282037	-167.282037	-184.282037	-185.282037	-180.282037	-185.282037	-172.282037	-198.282037	-217.282037	-248.282037	-310.282037	-381.282037	-450.282037	-497.282037	-534.282037	-553.282037	-540.282037	-478.282037	-393.282037	-289.282037	-175.282037	-54.282037	72.717963	182.717963	267.717963	331.717963	369.717963	393.717963	397.717963	373.717963	341.717963	307.717963	275.717963	250.717963	208.717963	180.717963	165.717963	155.717963	147.717963	138.717963	129.717963	120.717963	131.717963	128.717963	121.717963	108.717963	109.717963	120.717963	90.717963	75.717963	59.717963	50.717963	41.717963	15.717963	8.717963	-6.282037	-17.282037	-25.282037	-47.282037	-69.282037	-80.282037	-94.282037	-102.282037	-119.282037	-132.282037	-127.282037	-127.282037	-124.282037	-122.282037	-120.282037	-109.282037	-104.282037	-104.282037	-107.282037
1	-2	3035471	740.000000	12.000000	61.666667	20.684608	47.717963	67.717963	80.717963	85.717963	88.717963	101.717963	114.717963	115.717963	100.717963	73.717963	29.717963	-46.282037	-117.282037	-218.282037	-300.282037	-360.282037	-393.282037	-382.282037	-365.282037	-300.282037	-207.282037	-104.282037	1.717963	93.717963	185.717963	262.717963	315.717963	338.717963	346.717963	338.717963	317.717963	289.717963	244.717963	203.717963	174.717963	147.717963	134.717963	107.717963	97.717963	97.717963	91.717963	89.717963	76.717963	62.717963	59.717963	43.717963	27.717963	8.717963	-14.282037	-19.282037	-28.282037	-46.282037	-63.282037	-66.282037	-69.282037	-66.282037	-82.282037	-83.282037	-71.282037	-77.282037	-68.282037	-77.282037	-81.282037	-75.282037	-90.282037	-80.282037	-93.282037	-103.282037	-97.282037	-98.282037	-98.282037	-100.282037	-103.282037	-93.282037	-82.282037
1	-2	3035479	970.000000	13.000000	74.615385	24.490680	-18.282037	-8.282037	2.717963	13.717963	26.717963	26.717963	12.717963	-21.282037	-60.282037	-131.282037	-227.282037	-321.282037	-425.282037	-512.282037	-578.282037	-618.282037	-615.282037	-572.282037	-493.282037	-386.282037	-267.282037	-138.282037	-8.282037	106.717963	201.717963	268.717963	314.717963	345.717963	351.717963	339.717963	317.717963	295.717963	264.717963	258.717963	239.717963	226.717963	222.717963	223.717963	242.717963	218.717963	215.717963	215.717963	212.717963	203.717963	175.717963	167.717963	155.717963	145.717963	127.717963	111.717963	98.717963	95.717963	92.717963	82.717963	74.717963	68.717963	75.717963	76.717963	66.717963	58.717963	52.717963	52.717963	41.717963	22.717963	5.717963	-5.282037	-12.282037	-23.282037	-31.282037	-36.282037	-25.282037	-16.282037	-12.282037	-29.282037	-19.282037
1	-2	3035490	1128.000000	13.000000	86.769231	17.889824	-38.282037	-62.282037	-99.282037	-128.282037	-139.282037	-167.282037	-185.282037	-204.282037	-216.282037	-223.282037	-264.282037	-285.282037	-338.282037	-400.282037	-455.282037	-511.282037	-535.282037	-558.282037	-541.282037	-478.282037	-388.282037	-285.282037	-160.282037	-16.282037	128.717963	269.717963	360.717963	439.717963	506.717963	554.717963	569.717963	543.717963	519.717963	500.717963	469.717963	436.717963	387.717963	339.717963	312.717963	267.717963	224.717963	176.717963	125.717963	92.717963	56.717963	27.717963	-7.282037	-25.282037	-29.282037	-30.282037	-44.282037	-57.282037	-32.282037	-25.282037	-13.282037	-13.282037	1.717963	37.717963	33.717963	50.717963	61.717963	68.717963	78.717963	68.717963	63.717963	48.717963	27.717963	20.717963	10.717963	-10.282037	-19.282037	-27.282037	-28.282037	-24.282037	-40.282037
1	-2	3035495	985.000000	13.000000	75.769231	18.724598	-162.282037	-157.282037	-161.282037	-152.282037	-138.282037	-125.282037	-117.282037	-126.282037	-134.282037	-161.282037	-215.282037	-282.282037	-357.282037	-426.282037	-492.282037	-533.282037	-551.282037	-531.282037	-481.282037	-401.282037	-290.282037	-180.282037	-56.282037	61.717963	174.717963	270.717963	334.717963	384.717963	418.717963	433.717963	432.717963	411.717963	391.717963	369.717963	341.717963	311.717963	279.717963	263.717963	248.717963	234.717963	215.717963	203.717963	199.717963	194.717963	184.717963	169.717963	159.717963	151.717963	133.717963	123.717963	96.717963	78.717963	62.717963	46.717963	29.717963	-3.282037	-25.282037	-38.282037	-52.282037	-71.282037	-89.282037	-83.282037	-76.282037	-72.282037	-76.282037	-78.282037	-76.282037	-83.282037	-95.282037	-108.282037	-119.282037	-123.282037	-133.282037	-128.282037	-133.282037
1	-2	3035537	867.000000	13.000000	66.692308	18.191297	-73.282037	-73.282037	-71.282037	-64.282037	-61.282037	-74.282037	-69.282037	-82.282037	-102.282037	-145.282037	-210.282037	-266.282037	-351.282037	-413.282037	-465.282037	-498.282037	-496.282037	-469.282037	-396.282037	-311.282037	-213.282037	-102.282037	14.717963	122.717963	205.717963	268.717963	315.717963	355.717963	368.717963	362.717963	351.717963	327.717963	302.717963	247.717963	177.717963	109.717963	35.717963	-26.282037	-77.282037	-114.282037	-112.282037	-95.282037	-53.282037	2.717963	62.717963	132.717963	189.717963	254.717963	298.717963	321.717963	335.717963	342.717963	338.717963	309.717963	278.717963	244.717963	221.717963	185.717963	142.717963	125.717963	100.717963	86.717963	72.717963	59.717963	58.717963	53.717963	48.717963	44.717963	32.717963	23.717963	8.717963	-10.282037	-27.282037	-48.282037	-63.282037
1	-2	3035537	501.000000	68.000000	7.367647	12.540717	28.717963	147.717963	218.717963	281.717963	321.717963	350.717963	366.717963	360.717963	350.717963	321.717963	280.717963	239.717963	171.717963	94.717963	19.717963	-47.282037	-86.282037	-112.282037	-120.282037	-95.282037	-49.282037	13.717963	80.717963	140.717963	200.717963	264.717963	303.717963	327.717963	334.717963	333.717963	340.717963	302.717963	274.717963	240.717963	208.717963	182.717963	132.717963	117.717963	96.717963	76.717963	68.717963	62.717963	65.717963	47.717963	44.717963	41.717963	34.717963	13.717963	-5.282037	-13.282037	-33.282037	-47.282037	-70.282037	-80.282037	-78.282037	-83.282037	-84.282037	-82.282037	-77.282037	-61.282037	-54.282037	-54.282037	-48.282037	-46.282037	-42.282037	-48.282037	-56.282037	-60.282037	-67.282037	-74.282037	-85.282037	-93.282037	-115.282037	-121.282037	-134.282037
1	-2	3035604	954.000000	13.000000	73.384615	23.449926	-52.282037	-34.282037	-20.282037	-4.282037	1.717963	9.717963	8.717963	-8.282037	-38.282037	-89.282037	-158.282037	-235.282037	-334.282037	-425.282037	-498.282037	-544.282037	-554.282037	-536.282037	-476.282037	-380.282037	-281.282037	-145.282037	-25.282037	87.717963	192.717963	277.717963	348.717963	374.717963	390.717963	399.717963	399.717963	377.717963	352.717963	340.717963	322.717963	306.717963	281.717963	257.717963	235.717963	212.717963	196.717963	171.717963	150.717963	146.717963	148.717963	142.717963	139.717963	132.717963	140.717963	144.717963	134.717963	126.717963	113.717963	105.717963	96.717963	68.717963	50.717963	34.717963	11.717963	0.717963	-22.282037	-51.282037	-50.282037	-59.282037	-61.282037	-68.282037	-79.282037	-62.282037	-82.282037	-88.282037	-93.282037	-105.282037	-104.282037	-106.282037	-101.282037
1	-2	3035658	961.000000	12.000000	80.083333	20.416088	-2.282037	-11.282037	-16.282037	-26.282037	-32.282037	-35.282037	-29.282037	-38.282037	-55.282037	-82.282037	-122.282037	-170.282037	-260.282037	-343.282037	-421.282037	-482.282037	-517.282037	-535.282037	-498.282037	-429.282037	-331.282037	-212.282037	-88.282037	41.717963	163.717963	267.717963	343.717963	392.717963	419.717963	425.717963	414.717963	382.717963	351.717963	310.717963	274.717963	241.717963	216.717963	172.717963	125.717963	93.717963	77.717963	42.717963	5.717963	-19.282037	-36.282037	-39.282037	-52.282037	-57.282037	-60.282037	-68.282037	-74.282037	-77.282037	-74.282037	-78.282037	-71.282037	-63.282037	-42.282037	-19.282037	0.717963	44.717963	65.717963	90.717963	109.717963	119.717963	131.717963	127.717963	131.717963	143.717963	151.717963	168.717963	181.717963	195.717963	214.717963	219.717963	223.717963
1	-2	3035695	1009.000000	13.000000	77.615385	19.395561	-15.282037	-19.282037	-35.282037	-41.282037	-54.282037	-66.282037	-80.282037	-105.282037	-127.282037	-162.282037	-208.282037	-268.282037	-336.282037	-410.282037	-476.282037	-525.282037	-552.282037	-546.282037	-508.282037	-430.282037	-343.282037	-212.282037	-84.282037	41.717963	166.717963	274.717963	366.717963	411.717963	444.717963	456.717963	451.717963	419.717963	378.717963	350.717963	312.717963	277.717963	252.717963	236.717963	224.717963	215.717963	210.717963	204.717963	195.717963	185.717963	180.717963	171.717963	168.717963	158.717963	159.717963	157.717963	147.717963	147.717963	140.717963	138.717963	133.717963	125.717963	119.717963	107.717963	92.717963	75.717963	57.717963	21.717963	14.717963	-9.282037	-27.282037	-41.282037	-63.282037	-54.282037	-81.282037	-90.282037	-92.282037	-102.282037	-107.282037	-116.282037	-109.282037
